gw,team,name,mins,rating,sot,shots,bcc,bcm,kp,xg,xa,g,a,tkl,intc,clr,saves,gprev,penWon,player,fpl_id,fpl_mins,fG,fA,fxg,fxa,Pts,CS,dc,bps,fpl_saves,team_xga,xgot,starts
3,Aston Villa,Emiliano Buendía,75,6.0,0,2,0,1,0,0.6148,0.0467265,0,0,0,0,0,0,0.0,0,Emiliano Buendía,41,74,0,0,0.61,0.05,3,1,2,2,0,0.57,0.0,1
3,Aston Villa,George Hemmings,75,6.5,1,1,1,0,1,0.0707,0.137453,0,0,1,0,2,0,0.0,0,George Hemmings,51,74,0,0,0.07,0.14,3,1,7,12,0,0.57,0.0756,1
3,Aston Villa,Ian Maatsen,75,7.3,0,0,0,0,1,0.0,0.421184,0,0,1,1,1,0,0.0,0,Ian Maatsen,36,74,0,0,0.0,0.42,7,1,3,29,0,0.57,0.0,1
3,Aston Villa,John McGinn,90,6.2,0,1,0,1,0,0.6755,0.0333638,0,0,2,1,0,0,0.0,0,John McGinn,45,90,0,0,0.68,0.03,3,1,5,6,0,0.57,0.0,1
3,Aston Villa,Matteo Ruggeri,15,6.8,0,0,0,0,0,0.0,0.00577522,0,0,0,1,0,0,0.0,0,Matteo Ruggeri,596,15,0,0,0.0,0.01,1,0,1,3,0,0.57,0.0,0
3,Aston Villa,Matty Cash,85,6.5,0,0,0,0,1,0.0,0.0273508,0,0,0,0,1,0,0.0,0,Matty Cash,32,84,0,0,0.0,0.03,6,1,1,23,0,0.57,0.0,1
3,Aston Villa,Nicolas Jackson,85,6.6,0,2,1,0,1,0.2356,0.439226,0,0,0,0,0,0,0.0,0,Nicolas Jackson,166,84,0,0,0.24,0.44,2,1,2,10,0,0.57,0.0,1
3,Aston Villa,Ross Barkley,90,6.8,0,4,0,0,2,0.2234,0.0921627,0,0,0,0,2,0,0.0,0,Ross Barkley,46,90,0,0,0.22,0.09,3,1,6,15,0,0.57,0.0,1
3,Aston Villa,Tammy Abraham,9,6.5,0,0,0,0,0,0.0,1.395e-05,0,0,1,0,0,0,0.0,0,Tammy Abraham,56,5,0,0,0.0,0.0,1,0,1,3,0,0.57,0.0,0
3,Aston Villa,Tyrone Mings,90,7.4,0,3,0,0,0,0.1092,0.0188316,0,0,1,0,4,0,0.0,0,Tyrone Mings,33,90,0,0,0.11,0.02,6,1,5,28,0,0.57,0.0,1
3,Aston Villa,Victor Lindelöf,90,7.8,0,0,0,0,2,0.0,0.0843269,0,0,0,0,4,0,0.0,0,Victor Lindelöf,37,90,0,0,0.0,0.08,6,1,4,28,0,0.57,0.0,1
3,Aston Villa,Zion Suzuki,90,7.8,0,0,0,0,0,0.0,0.00219273,0,0,0,0,1,4,0.1679,0,Zion Suzuki,597,90,0,0,0.0,0.0,10,1,0,38,4,0.57,0.0,1
3,Bournemouth,Adam Smith,90,6.2,0,1,0,0,2,0.0149,0.0447587,0,0,1,1,2,0,0.0,0,Adam Smith,64,90,0,0,0.01,0.04,0,0,4,3,0,0.71,0.0,1
3,Bournemouth,Adrien Truffert,90,6.1,0,1,0,0,1,0.0095,0.0631664,0,0,3,2,1,0,0.0,0,Adrien Truffert,61,90,0,0,0.01,0.06,0,0,6,-3,0,0.71,0.0,1
3,Bournemouth,Alex Scott,89,6.6,0,2,0,0,2,0.0692,0.0150364,0,0,0,3,2,0,0.0,0,Alex Scott,69,90,0,2,0.07,0.02,10,0,11,37,0,0.71,0.0,1
3,Bournemouth,António Silva,90,6.9,1,1,0,0,0,0.0184,0.00817672,0,0,1,0,6,0,0.0,0,António Silva,566,90,0,0,0.02,0.01,1,0,8,8,0,0.71,0.1862,1
3,Bournemouth,Ben Gannon-Doak,8,6.6,0,1,0,0,0,0.019,0.00044071,0,0,1,0,0,0,0.0,0,Ben Gannon-Doak,72,1,0,0,0.02,0.0,1,0,2,3,0,0.71,0.0,0
3,Bournemouth,Daniel Jebbison,8,6.6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,Daniel Jebbison,608,1,0,0,0.0,0.0,1,0,0,4,0,0.71,0.0,0
3,Bournemouth,David Brooks,14,6.4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,David Brooks,74,14,0,0,0.0,0.0,1,0,0,2,0,0.71,0.0,0
3,Bournemouth,Evanilson,90,6.6,0,3,0,1,0,0.1287,0.0132484,0,0,0,0,4,0,0.0,0,Evanilson,79,90,0,0,0.13,0.01,2,0,7,4,0,0.71,0.0,1
3,Bournemouth,James Hill,90,6.3,0,0,0,0,3,0.0,0.0185357,0,0,0,1,5,0,0.0,0,James Hill,60,90,0,0,0.0,0.02,1,0,6,4,0,0.71,0.0,1
3,Bournemouth,Justin Kluivert,76,6.3,0,2,0,0,0,0.0584,0.0101232,0,0,1,0,0,0,0.0,0,Justin Kluivert,70,75,0,0,0.06,0.01,1,0,4,6,0,0.71,0.0,1
3,Bournemouth,Lewis Cook,14,6.2,0,0,0,0,0,0.0,0.00076986,0,0,0,1,0,0,0.0,0,Lewis Cook,71,14,0,0,0.0,0.0,1,0,1,2,0,0.71,0.0,0
3,Bournemouth,Marcus Tavernier,89,8.3,4,5,0,0,1,1.0133,0.04701,1,0,1,0,0,0,0.0,0,Marcus Tavernier,68,88,1,0,1.01,0.05,10,0,9,43,0,0.71,1.8134,1
3,Bournemouth,Rayan,89,6.5,0,1,0,0,0,0.0386,0.00953624,0,0,1,0,1,0,0.0,0,Rayan,67,88,0,0,0.04,0.01,2,0,2,8,0,0.71,0.0,1
3,Bournemouth,Ryan Christie,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,Ryan Christie,75,1,0,0,0.0,0.0,1,0,0,3,0,0.71,0.0,0
3,Bournemouth,Tyler Adams,76,7.1,0,0,0,0,1,0.0,0.0129029,0,0,3,0,0,0,0.0,0,Tyler Adams,73,75,0,0,0.0,0.01,4,0,12,15,0,0.71,0.0,1
3,Bournemouth,Đorđe Petrović,90,6.4,0,0,0,0,0,0.0,0.00081247,0,0,0,0,1,0,-0.325,0,Đorđe Petrović,57,90,0,0,0.0,0.0,1,0,0,0,0,0.71,0.0,1
3,Brentford,Aaron Hickey,45,6.4,0,0,0,0,0,0.0,0.00470203,0,0,1,2,2,0,0.0,0,Aaron Hickey,90,45,0,0,0.0,0.0,1,0,5,0,0,1.71,0.0,0
3,Brentford,Callum Wilson,11,6.5,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.0,0,Callum Wilson,108,4,0,0,0.0,0.0,1,0,1,2,0,1.71,0.0,0
3,Brentford,Caoimhin Kelleher,90,6.8,0,0,0,0,0,0.0,0.00055528,0,0,0,0,2,2,-0.1067,0,Caoimhin Kelleher,82,90,0,0,0.0,0.0,2,0,0,10,2,1.71,0.0,1
3,Brentford,Dango Ouattara,45,6.6,0,0,0,0,1,0.0,0.0125746,0,0,1,1,2,0,0.0,0,Dango Ouattara,95,45,0,0,0.0,0.01,1,0,11,6,0,1.71,0.0,1
3,Brentford,Igor Thiago,90,7.2,1,2,0,1,0,0.4983,0.0143589,0,0,1,0,2,0,0.0,0,Igor Thiago,106,90,0,0,0.5,0.01,2,0,6,9,0,1.71,0.523,1
3,Brentford,Jaidon Anthony,45,6.2,0,1,0,0,0,0.047,0.00599467,0,0,0,0,0,0,0.0,0,Jaidon Anthony,105,45,0,0,0.05,0.01,1,0,4,3,0,1.71,0.0,0
3,Brentford,Jannik Schuster,73,7.3,0,1,0,0,0,0.1011,0.00746158,0,0,0,0,9,0,0.0,0,Jannik Schuster,93,73,0,0,0.1,0.01,4,0,10,11,0,1.71,0.0,0
3,Brentford,Keane Lewis-Potter,90,5.9,0,3,1,1,3,0.2364,0.400246,0,0,1,0,4,0,0.0,0,Keane Lewis-Potter,86,90,0,0,0.24,0.4,2,0,6,4,0,1.71,0.0,1
3,Brentford,Kevin Schade,90,6.7,0,0,0,0,1,0.0,0.169169,0,0,0,0,0,0,0.0,0,Kevin Schade,94,90,0,0,0.0,0.17,2,0,5,11,0,1.71,0.0,1
3,Brentford,Kristoffer Ajer,90,6.6,0,0,0,0,0,0.0,0.00230307,0,0,0,1,4,0,0.0,0,Kristoffer Ajer,87,90,0,0,0.0,0.0,2,0,5,8,0,1.71,0.0,1
3,Brentford,Mamadou Sangare,45,6.6,0,2,0,0,0,0.1461,0.0126908,0,0,1,1,0,0,0.0,0,Mamadou Sangare,565,45,0,0,0.15,0.01,0,0,5,0,0,1.71,0.0,1
3,Brentford,Michael Kayode,45,7.0,0,1,0,0,0,0.0337,0.00074105,0,0,0,1,3,0,0.0,0,Michael Kayode,88,45,0,0,0.03,0.0,1,0,5,2,0,1.71,0.0,1
3,Brentford,Mikkel Damsgaard,86,7.4,0,0,1,0,2,0.0,0.209272,0,0,0,0,1,0,0.0,0,Mikkel Damsgaard,96,85,0,1,0.0,0.21,8,0,4,30,0,1.71,0.0,1
3,Brentford,Nathan Collins,17,6.7,0,0,0,0,0,0.0,3.176e-05,0,0,0,0,1,0,0.0,0,Nathan Collins,84,16,0,0,0.0,0.0,1,0,1,4,0,1.71,0.0,1
3,Brentford,Vitaly Janelt,90,8.0,1,1,0,0,0,0.1144,0.0130157,1,0,4,2,0,0,0.0,0,Vitaly Janelt,98,90,1,0,0.11,0.01,11,0,12,30,0,1.71,0.5518,1
3,Brentford,Yehor Yarmoliuk,45,6.4,0,1,0,0,0,0.0304,0.0199864,0,0,1,0,1,0,0.0,0,Yehor Yarmoliuk,102,45,0,0,0.03,0.02,0,0,5,1,0,1.71,0.0,0
3,Brighton,Bart Verbruggen,90,8.3,0,0,0,0,0,0.0,0.204409,0,0,0,0,0,3,0.9018,0,Bart Verbruggen,109,90,0,0,0.0,0.2,3,0,0,17,3,2.49,0.0,1
3,Brighton,Charalampos Kostoulas,90,6.8,1,3,0,1,0,0.4335,0.0244273,0,0,1,0,3,0,0.0,0,Charalampos Kostoulas,138,90,0,0,0.43,0.02,2,0,8,9,0,2.49,0.258,1
3,Brighton,Costinha,12,7.1,0,0,0,0,1,0.0,0.157703,0,0,0,0,1,0,0.0,0,Costinha,119,12,0,0,0.0,0.16,1,0,1,7,0,2.49,0.0,0
3,Brighton,Diego Gómez,90,6.5,1,4,0,0,2,0.0882,0.052251,0,0,3,1,1,0,0.0,0,Diego Gómez,127,90,0,0,0.09,0.05,2,0,9,13,0,2.49,0.0556,1
3,Brighton,Ferdi Kadıoğlu,78,6.4,1,2,0,0,1,0.0573,0.0108838,0,0,1,1,3,0,0.0,0,Ferdi Kadıoğlu,113,77,0,0,0.06,0.01,2,0,5,8,0,2.49,0.0664,1
3,Brighton,Lewis Dunk,90,7.9,0,0,0,0,0,0.0,0.00726708,0,0,0,0,11,0,0.0,0,Lewis Dunk,116,90,0,0,0.0,0.01,5,0,12,20,0,2.49,0.0,1
3,Brighton,Luka Vušković,90,8.0,1,2,0,0,0,0.187,0.00944822,1,0,2,1,6,0,0.0,0,Luka Vušković,504,90,1,0,0.19,0.01,12,0,10,27,0,2.49,0.2048,1
3,Brighton,Malick Yalcouyé,90,7.3,0,1,0,0,2,0.0504,0.087603,0,0,0,0,2,0,0.0,0,Malick Yalcouyé,605,90,0,0,0.05,0.09,2,0,5,16,0,2.49,0.0,1
3,Brighton,Maxim De Cuyper,77,6.7,0,0,1,0,1,0.0,0.139194,0,1,1,0,1,0,0.0,0,Maxim De Cuyper,115,76,0,1,0.0,0.14,4,0,2,17,0,2.49,0.0,1
3,Brighton,Olivier Boscagli,89,7.5,0,0,1,0,5,0.0,0.327288,0,0,0,0,4,0,0.0,0,Olivier Boscagli,114,90,0,0,0.0,0.33,2,0,4,17,0,2.49,0.0,1
3,Brighton,Pascal Groß,90,5.9,0,5,0,1,1,0.7936,0.0371975,0,0,0,2,0,0,0.0,0,Pascal Groß,124,90,0,0,0.79,0.04,1,0,4,-1,0,2.49,0.0,1
3,Brighton,Pascal Struijk,1,0.0,0,0,0,0,0,0.0,0.00010681,0,0,0,0,0,0,0.0,0,Pascal Struijk,328,1,0,0,0.0,0.0,1,0,0,3,0,2.49,0.0,0
3,Brighton,Promise David,13,6.0,0,1,0,1,0,0.4192,0.0,0,0,0,0,0,0,0.0,0,Promise David,594,13,0,0,0.42,0.0,0,0,0,-7,0,2.49,0.0,0
3,Brighton,Yasin Ayari,90,6.9,1,2,0,0,1,0.165,0.0369666,0,0,0,0,1,0,0.0,0,Yasin Ayari,129,90,0,0,0.17,0.04,2,0,3,18,0,2.49,0.0962,1
3,Chelsea,Cole Palmer,90,6.5,2,3,0,0,1,0.1122,0.0418246,0,0,0,0,0,0,0.0,0,Cole Palmer,154,90,0,0,0.11,0.04,1,0,3,11,0,2.05,0.1551,1
3,Chelsea,Danny Welbeck,8,6.4,0,0,0,0,0,0.0,0.00092124,0,0,0,0,0,0,0.0,0,Danny Welbeck,136,3,0,0,0.0,0.0,1,0,0,3,0,2.05,0.0,0
3,Chelsea,Emiliano Martínez,90,8.4,0,0,0,0,0,0.0,0.00277715,0,0,0,0,0,8,-0.0048999999999999,0,Emiliano Martínez,28,90,0,0,0.0,0.0,3,0,0,26,8,2.05,0.0,1
3,Chelsea,Estêvão,9,6.5,1,1,0,0,0,0.0411,0.00233616,0,0,0,0,0,0,0.0,0,Estêvão,157,9,0,0,0.04,0.0,1,0,0,5,0,2.05,0.0218,0
3,Chelsea,Jorrel Hato,60,7.1,0,0,0,0,1,0.0,0.0157912,0,1,2,0,2,0,0.0,0,Jorrel Hato,148,59,0,1,0.0,0.02,3,0,6,5,0,2.05,0.0,1
3,Chelsea,Josh Acheampong,90,5.7,0,0,0,0,0,0.0,0.00924662,0,0,0,0,1,0,0.0,0,Josh Acheampong,151,90,0,0,0.0,0.01,1,0,1,-3,0,2.05,0.0,1
3,Chelsea,João Pedro,90,6.5,0,1,0,0,2,0.0182,0.0462148,0,0,0,0,0,0,0.0,0,João Pedro,165,90,0,0,0.02,0.05,1,0,1,8,0,2.05,0.0,1
3,Chelsea,Malo Gusto,30,6.9,0,1,0,0,0,0.039,0.00614326,0,0,2,0,0,0,0.0,0,Malo Gusto,144,30,0,0,0.04,0.01,1,0,2,4,0,2.05,0.0,0
3,Chelsea,Maxence Lacroix,90,6.6,0,0,0,0,0,0.0,0.00570637,0,0,2,1,6,0,0.0,0,Maxence Lacroix,200,90,0,0,0.0,0.01,2,0,11,3,0,2.05,0.0,1
3,Chelsea,Morgan Rogers,87,7.2,1,3,0,0,1,0.0755,0.0323264,1,0,0,0,0,0,0.0,0,Morgan Rogers,40,86,1,0,0.08,0.03,6,0,5,22,0,2.05,0.1056,1
3,Chelsea,Pedro Neto,81,6.3,0,1,0,0,2,0.0281,0.034006,0,0,1,2,0,0,0.0,0,Pedro Neto,156,80,0,0,0.03,0.03,2,0,7,10,0,2.05,0.0,1
3,Chelsea,Pep Chavarría,30,6.6,0,0,0,0,0,0.0,0.00111244,0,0,1,1,0,0,0.0,0,Pep Chavarría,583,30,0,0,0.0,0.0,1,0,2,2,0,2.05,0.0,0
3,Chelsea,Reece James,90,7.1,1,3,0,0,1,0.0746,0.0493991,0,0,0,0,3,0,0.0,0,Reece James,142,90,0,0,0.07,0.05,1,0,3,9,0,2.05,0.0665,1
3,Chelsea,Roméo Lavia,60,6.8,0,0,0,0,0,0.0,0.00759996,0,0,1,1,1,0,0.0,0,Roméo Lavia,161,59,0,0,0.0,0.01,1,0,6,7,0,2.05,0.0,1
3,Chelsea,Wesley Fofana,90,7.2,0,0,0,0,2,0.0,0.0357823,0,0,3,2,10,0,0.0,0,Wesley Fofana,145,90,0,0,0.0,0.04,3,0,17,16,0,2.05,0.0,1
3,Coventry City,Aurèle Amenda,90,6.7,0,0,0,0,0,0.0,0.342996,0,0,1,1,1,0,0.0,0,Aurèle Amenda,182,90,0,0,0.0,0.34,2,0,3,4,0,2.12,0.0,1
3,Coventry City,Bobby Thomas,90,8.4,0,5,1,0,2,0.2204,0.167139,0,0,1,4,6,0,0.0,0,Bobby Thomas,173,90,0,0,0.22,0.17,4,0,12,19,0,2.12,0.0,1
3,Coventry City,Brandon Thomas-Asante,19,6.5,0,0,0,0,0,0.0,0.00077268,0,0,0,1,0,0,0.0,0,Brandon Thomas-Asante,194,19,0,0,0.0,0.0,1,0,3,6,0,2.12,0.0,0
3,Coventry City,Caleb Yirenkyi,27,6.3,0,0,0,0,0,0.0,0.00053325,0,0,0,2,0,0,0.0,0,Caleb Yirenkyi,575,27,0,0,0.0,0.0,1,0,6,4,0,2.12,0.0,0
3,Coventry City,Carl Rushworth,90,7.3,0,0,0,0,0,0.0,0.0033683,0,0,0,0,1,2,0.4113,0,Carl Rushworth,110,90,0,0,0.0,0.0,2,0,0,13,2,2.12,0.0,1
3,Coventry City,Ellis Simms,19,6.5,1,1,0,1,1,0.2959,0.0,0,0,0,0,0,0,0.0,0,Ellis Simms,195,19,0,0,0.3,0.0,1,0,0,3,0,2.12,0.6721,0
3,Coventry City,Ephron Mason-Clark,71,6.3,0,0,0,0,0,0.0,0.00194883,0,0,0,0,2,0,0.0,0,Ephron Mason-Clark,186,70,0,0,0.0,0.0,2,0,5,4,0,2.12,0.0,1
3,Coventry City,Ethan Pinnock,90,6.9,0,1,0,0,0,0.1085,6.894e-05,0,0,1,2,9,0,0.0,0,Ethan Pinnock,91,90,0,0,0.11,0.0,3,0,13,3,0,2.12,0.0,1
3,Coventry City,Frank Onyeka,63,6.4,0,0,0,0,0,0.0,0.00374426,0,0,1,0,0,0,0.0,0,Frank Onyeka,104,62,0,0,0.0,0.0,2,0,3,5,0,2.12,0.0,1
3,Coventry City,Gustavo Hamer,11,6.5,0,0,0,0,0,0.0,1.67e-06,0,0,1,0,0,0,0.0,0,Gustavo Hamer,584,5,0,0,0.0,0.0,1,0,2,1,0,2.12,0.0,0
3,Coventry City,Jack Rudoni,63,6.2,1,1,0,1,2,0.2889,0.0948285,0,0,1,1,0,0,0.0,0,Jack Rudoni,183,62,0,0,0.29,0.09,2,0,5,9,0,2.12,0.7134,1
3,Coventry City,Jay DaSilva,85,6.9,0,0,0,0,1,0.0,0.0845188,0,0,2,1,2,0,0.0,0,Jay DaSilva,176,84,0,0,0.0,0.08,2,0,7,10,0,2.12,0.0,1
3,Coventry City,Loum Tchaouna,27,6.7,1,2,0,0,2,0.101,0.0298266,0,0,0,0,0,0,0.0,0,Loum Tchaouna,190,27,0,0,0.1,0.03,1,0,1,9,0,2.12,0.3741,0
3,Coventry City,Matt Grimes,90,6.6,0,1,0,0,0,0.0396,0.00369302,0,0,5,1,0,0,0.0,0,Matt Grimes,184,90,0,0,0.04,0.0,2,0,8,8,0,2.12,0.0,1
3,Coventry City,Milan van Ewijk,90,6.9,0,0,0,0,0,0.0,0.0631012,0,0,3,4,4,0,0.0,0,Milan van Ewijk,175,90,0,0,0.0,0.06,3,0,11,5,0,2.12,0.0,1
3,Coventry City,Taiwo Awoniyi,71,6.3,0,1,0,1,1,0.3131,0.00097131,0,0,0,1,1,0,0.0,0,Taiwo Awoniyi,492,70,0,0,0.31,0.0,2,0,5,6,0,2.12,0.0,1
3,Crystal Palace,Adam Wharton,90,7.0,0,0,0,0,0,0.0,0.00610686,0,0,1,1,5,0,0.0,0,Adam Wharton,210,90,0,0,0.0,0.01,2,0,8,10,0,3.14,0.0,1
3,Crystal Palace,Anan Khalaili,90,7.2,0,2,0,1,0,0.7169,0.00684551,0,0,3,2,4,0,0.0,0,Anan Khalaili,588,90,0,0,0.72,0.01,3,0,10,6,0,3.14,0.0,1
3,Crystal Palace,Axel Disasi,90,7.7,0,0,0,0,1,0.0,0.0443141,0,0,4,4,3,0,0.0,0,Axel Disasi,153,90,0,0,0.0,0.04,3,0,13,14,0,3.14,0.0,1
3,Crystal Palace,Ben Chilwell,16,7.7,1,1,0,0,0,0.1489,0.0006573,1,0,0,0,0,0,0.0,0,Ben Chilwell,643,16,1,0,0.15,0.0,7,0,0,20,0,3.14,0.6828,0
3,Crystal Palace,Chris Richards,90,7.2,1,1,0,0,0,0.041,0.00263646,0,0,1,0,5,0,0.0,0,Chris Richards,202,90,0,0,0.04,0.0,1,0,9,8,0,3.14,0.3584,1
3,Crystal Palace,Daichi Kamada,89,6.7,0,0,1,0,2,0.0,0.00809261,0,1,0,0,0,0,0.0,0,Daichi Kamada,214,88,0,1,0.0,0.01,5,0,4,21,0,3.14,0.0,1
3,Crystal Palace,Darío Osorio,1,0.0,0,0,0,0,0,0.0,0.0002685,0,0,1,0,0,0,0.0,0,Darío Osorio,647,1,0,0,0.0,0.0,1,0,1,2,0,3.14,0.0,0
3,Crystal Palace,Dean Henderson,90,6.8,0,0,0,0,0,0.0,0.00029955,0,0,0,0,1,5,-0.1892,0,Dean Henderson,198,90,0,0,0.0,0.0,2,0,0,19,5,3.14,0.0,1
3,Crystal Palace,Eddie Nketiah,45,6.8,1,1,1,1,1,0.1368,0.00187689,0,1,1,0,0,0,0.0,0,Eddie Nketiah,224,45,0,1,0.14,0.0,4,0,2,16,0,3.14,0.411,1
3,Crystal Palace,Jaydee Canvot,90,6.1,0,0,0,0,0,0.0,0.00256069,0,0,2,3,4,0,0.0,0,Jaydee Canvot,203,90,0,0,0.0,0.0,1,0,9,4,0,3.14,0.0,1
3,Crystal Palace,Jørgen Strand Larsen,45,6.7,0,0,0,0,0,0.0,0.0020828,0,0,0,0,1,0,0.0,0,Jørgen Strand Larsen,222,45,0,0,0.0,0.0,1,0,4,4,0,3.14,0.0,0
3,Crystal Palace,Quinten Timber,74,6.5,0,1,0,0,0,0.0195,0.00220586,0,0,1,1,0,0,0.0,0,Quinten Timber,644,73,0,0,0.02,0.0,2,0,6,8,0,3.14,0.0,1
3,Crystal Palace,Tyrick Mitchell,74,8.8,2,3,0,0,1,0.6617,0.008001,2,0,2,1,3,0,0.0,0,Tyrick Mitchell,204,73,2,0,0.66,0.01,15,0,6,31,0,3.14,1.113,1
3,Crystal Palace,Will Hughes,16,6.7,0,0,0,0,0,0.0,0.0033318,0,0,0,0,2,0,0.0,0,Will Hughes,212,16,0,0,0.0,0.0,1,0,3,3,0,3.14,0.0,0
3,Crystal Palace,Yéremy Pino,89,7.1,0,1,2,1,3,0.2475,0.304557,0,0,1,0,1,0,0.0,0,Yéremy Pino,211,88,0,1,0.25,0.3,5,0,5,25,0,3.14,0.0,1
3,Crystal Palace,Óscar Mingueza,1,0.0,0,0,0,0,0,0.0,0.00043691,0,0,1,0,0,0,0.0,0,Óscar Mingueza,207,1,0,0,0.0,0.0,1,0,1,4,0,3.14,0.0,0
3,Everton,Ainsley Maitland-Niles,13,7.3,1,1,0,0,0,0.0271,0.00361205,1,0,0,0,0,0,0.0,0,Ainsley Maitland-Niles,649,13,1,0,0.03,0.0,7,0,0,13,0,0.69,0.4224,0
3,Everton,Brennan Johnson,66,6.2,0,1,0,0,2,0.0522,0.0371125,0,0,1,2,1,0,0.0,0,Brennan Johnson,209,65,0,0,0.05,0.04,1,0,8,3,0,0.69,0.0,1
3,Everton,Harrison Armstrong,90,6.3,0,2,0,0,0,0.0945,0.0267665,0,0,1,0,3,0,0.0,0,Harrison Armstrong,244,90,0,0,0.09,0.03,1,0,5,5,0,0.69,0.0,1
3,Everton,Hayden Hackney,15,6.9,0,1,0,0,2,0.0384,0.0891524,0,1,1,0,0,0,0.0,0,Hayden Hackney,247,15,0,1,0.04,0.09,4,0,1,14,0,0.69,0.0,0
3,Everton,Jack Grealish,24,7.2,0,1,0,0,1,0.0218,0.125681,0,0,1,0,0,0,0.0,0,Jack Grealish,238,24,0,0,0.02,0.13,1,0,1,8,0,0.69,0.0,0
3,Everton,James Garner,77,6.9,0,0,0,0,2,0.0,0.0797184,0,0,1,1,1,0,0.0,0,James Garner,239,76,0,0,0.0,0.08,2,0,8,19,0,0.69,0.0,1
3,Everton,James Tarkowski,90,7.3,0,1,0,0,0,0.0186,0.00551909,0,0,3,4,4,0,0.0,0,James Tarkowski,229,90,0,0,0.02,0.01,3,0,12,11,0,0.69,0.0,1
3,Everton,Jarrad Branthwaite,90,7.0,2,2,0,0,0,0.076,0.00299546,0,0,1,2,4,0,0.0,0,Jarrad Branthwaite,230,90,0,0,0.08,0.0,3,0,11,10,0,0.69,0.0465,1
3,Everton,Jordan Pickford,90,5.8,0,0,0,0,0,0.0,0.0031967,0,0,0,0,0,1,-1.067,0,Jordan Pickford,226,90,0,0,0.0,0.0,1,0,0,6,1,0.69,0.0,1
3,Everton,Kiernan Dewsbury-Hall,90,6.9,2,4,0,0,2,0.2694,0.0708702,0,0,4,0,2,0,0.0,0,Kiernan Dewsbury-Hall,236,90,0,0,0.27,0.07,2,0,11,20,0,0.69,0.0977,1
3,Everton,Merlin Röhl,75,6.6,0,0,1,0,1,0.0,0.125778,0,0,0,0,2,0,0.0,0,Merlin Röhl,246,74,0,0,0.0,0.13,1,0,6,10,0,0.69,0.0,1
3,Everton,Thierno Barry,90,6.6,0,4,0,1,1,0.3752,0.0214964,0,0,0,0,0,0,0.0,0,Thierno Barry,249,90,0,0,0.38,0.02,2,0,4,7,0,0.69,0.0,1
3,Everton,Tyrique George,90,8.2,1,1,0,0,3,0.037,0.065456,1,0,0,1,0,0,0.0,0,Tyrique George,242,90,1,0,0.04,0.07,10,0,4,35,0,0.69,0.5189,1
3,Everton,Vitaliy Mykolenko,90,6.7,0,0,0,0,0,0.0,0.00983668,0,0,3,2,1,0,0.0,0,Vitaliy Mykolenko,233,90,0,0,0.0,0.01,1,0,6,8,0,0.69,0.0,1
3,Fulham,Alex Iwobi,83,7.3,0,1,0,0,1,0.036,0.257271,0,0,1,0,0,0,0.0,0,Alex Iwobi,261,82,0,0,0.04,0.26,2,0,4,15,0,1.97,0.0,1
3,Fulham,Antonee Robinson,79,6.4,0,2,0,0,2,0.0791,0.104441,0,0,2,0,3,0,0.0,0,Antonee Robinson,254,78,0,0,0.08,0.1,1,0,5,7,0,1.97,0.0,1
3,Fulham,Bernd Leno,90,6.6,0,0,0,0,0,0.0,0.00215789,0,0,0,0,0,2,-0.4348,0,Bernd Leno,250,90,0,0,0.0,0.0,1,0,0,8,2,1.97,0.0,1
3,Fulham,Calvin Bassey,90,6.5,0,0,0,0,0,0.0,0.0395403,0,0,1,0,1,0,0.0,0,Calvin Bassey,257,90,0,0,0.0,0.04,1,0,2,2,0,1.97,0.0,1
3,Fulham,César Palacios,61,6.7,2,5,0,0,1,0.7975,0.0152101,1,0,0,0,0,0,0.0,0,César Palacios,570,60,1,0,0.8,0.02,8,0,0,27,0,1.97,0.6355,1
3,Fulham,Emile Smith Rowe,11,6.4,0,0,0,0,0,0.0,0.00292096,0,0,0,0,0,0,0.0,0,Emile Smith Rowe,262,11,0,0,0.0,0.0,1,0,0,3,0,1.97,0.0,0
3,Fulham,Gonzalo García,90,6.4,0,5,0,0,1,0.4426,0.20167,0,0,1,1,2,0,0.0,0,Gonzalo García,569,90,0,0,0.44,0.2,2,0,7,10,0,1.97,0.0,1
3,Fulham,Hugo Larsson,11,7.3,0,1,0,0,0,0.1278,0.221328,0,0,1,0,0,0,0.0,0,Hugo Larsson,635,11,0,0,0.13,0.22,1,0,1,3,0,1.97,0.0,0
3,Fulham,Joachim Andersen,90,7.3,0,0,0,0,2,0.0,0.0649414,0,0,2,1,4,0,0.0,0,Joachim Andersen,253,90,0,0,0.0,0.06,1,0,7,8,0,1.97,0.0,1
3,Fulham,Joshua King,90,8.1,1,2,0,0,2,0.3132,0.269451,1,0,1,1,0,0,0.0,0,Joshua King,268,90,1,0,0.31,0.27,10,0,7,38,0,1.97,0.4733,1
3,Fulham,Oscar Bobb,79,7.6,1,3,1,0,4,0.3189,0.648627,0,0,0,0,0,0,0.0,0,Oscar Bobb,264,78,0,0,0.32,0.65,2,0,4,17,0,1.97,0.1488,1
